NR_PROPOSTA;ITEM_PROPOSTA;DT_UPLOAD;HOSPEDAGEM;CD_CLI;FAT_FAIXA;CD_PROD;QTD;MESES_BONIF;VL_PCT_DESC_TEMP;VL_PCT_DESCONTO;PRC_UNITARIO;VL_DESCONTO_TEMPORARIO;VL_TOTAL;VL_FULL;VL_DESCONTO
AALYTF;18;2024-12-30;ON PREMISES;TFDORV;Sem Informações de Faturamento;AUT.04.000344;36;0;0;8,39930702110368;13,0277539831833;0;468,9991433946;586,286763959561;117,287620564961
AALM44;01;2024-10-31;ON PREMISES;TDC1KC;Faixa 04 - De 25 M ate 35 M;CONSV.013;4;0;0;0;796,630971220794;0;3186,52388488318;2900,67839929411;0
AALQLR;02;2024-11-07;ON PREMISES;T76135;Sem Informações de Faturamento;2010067-2;1000;0;0;5,91062345929518;72,5123357392479;0;72512,3357392479;84371,4173741496;11859,0816349016
AALPEY;03;2024-11-05;TOTVS CLOUD;TFECHQ;Sem Informações de Faturamento;71A3301150;1;999;6,30578605187964;0;84,1444090762819;12,6199798184951;84,1444090762819;84,1444090762819;0
AAJXEP;01;2024-03-20;ON PREMISES;TFDSHU;Sem Informações de Faturamento;71A3301148;1;0;0;0;60,1067526465167;0;60,1067526465167;60,1067526465167;0
AAKHHH;02;2024-05-16;ON PREMISES;TFCTRJ;Sem Informações de Faturamento;0113301136;6;0;0;16,8574680453582;429,617407571928;0;2577,70444543157;4303,06840180267;1725,3639563711
AAMFSV;06;2025-01-29;ON PREMISES;TFEDXB;Sem Informações de Faturamento;CMV.001524;60;0;0;0;1,30319578405513;0;78,1917470433075;78,1917470433075;0
AAJBFF;02;2024-05-31;ON PREMISES;TDC502;Sem Informações de Faturamento;GPV.000038;1;0;0;0;15827,4136899263;0;15827,4136899263;10831,0199078621;0
AALOGE;04;2024-10-31;ON PREMISES;T14475;Faixa 08 - De 150 M ate 300 M;FDV.000092;120;0;0;7,73089369960444;6,30578605187964;0;756,694326225557;927,202781068382;170,508454842825
AALWO1;01;2024-12-05;ON PREMISES;T57062;Faixa 04 - De 25 M ate 35 M;2012101-3;24;0;0;0;174,96454365282;0;4199,14904766769;1193,76096905344;0
AAKVHV;03;2024-07-26;ON PREMISES;T14744;Faixa 00 - Ate 4,5 M;1131003001-3;1;0;0;0;483,964875624394;0;483,964875624394;483,964875624394;0
AAKCSW;01;2024-04-26;ON PREMISES;TFDAS4;Sem Informações de Faturamento;CONSV.223;1;0;0;0;94,4312480555816;0;94,4312480555816;94,4312480555816;0
AALIG1;04;2024-10-29;ON PREMISES;TEZPF5;Faixa 05 - De 35 M ate 50 M;2010095-6;9;0;0;0;128,045291569468;0;1152,39080869574;1152,40762412521;0
AALDDZ;01;2024-10-14;ON PREMISES;TB3272;Faixa 00 - Ate 4,5 M;71A3301150;1;0;0;0;84,1444090762819;0;84,1444090762819;84,1444090762819;0
AAKULV;01;2025-02-10;ON PREMISES;TFEDVE;Sem Informações de Faturamento;1111001000-6;10;0;0;18,4128952714885;180,223569220088;0;1802,23569220088;3207,08074741231;1404,84505521143
AAKQ36;06;2024-07-02;ON PREMISES;TFDURW;Faixa 03 - De 15 M ate 25 M;2010095-6;96,5;0;0;0;115,963405494067;0;11190,6430902582;11190,4686301774;0
AAKCSW;03;2024-04-26;ON PREMISES;TFDAS4;Sem Informações de Faturamento;CONSV.227;1;0;0;0;22,6629950704554;0;22,6629950704554;22,6629950704554;0
AAKNEF;15;2024-06-21;ON PREMISES;TFDUJD;Sem Informações de Faturamento;0113301103;13;0;0;21,0192868395988;359,951083270762;0;4679,3640825199;9358,7281650398;4679,3640825199
AAK732;09;2024-05-02;ON PREMISES;T76806;Faixa 11 - Acima de 850 M;5J16017188;8;0;0;0;78,0782428943737;0;624,62594315499;0,0336308589433581;0
AAKYQ6;03;2024-08-30;ON PREMISES;TFDVLZ;Sem Informações de Faturamento;FDV.000080;500;0;0;8,43714173741496;1,94218210397893;0;971,091051989465;1214,91477932881;243,823727339346
AALCFW;02;2024-08-30;ON PREMISES;T12690;Faixa 08 - De 150 M ate 300 M;1131002000-8;1;0;0;0;1144,30258711986;0;1144,30258711986;1144,30258711986;0
AAMCFR;01;2025-02-04;ON PREMISES;T80025;Sem Informações de Faturamento;FDV.000037;1;0;0;3,82130634743906;971,091051989465;0;971,091051989465;1068,20015718841;97,1091051989465
AAMCRQ;01;2025-01-16;ON PREMISES;T96461;Faixa 00 - Ate 4,5 M;1133387003;1;0;0;11,1402220249874;2009,92306160559;0;2009,92306160559;2734,58819854496;724,665136939376
AALDME;01;2024-12-19;ON PREMISES;TFCI97;Sem Informações de Faturamento;7P11001018;50;0;0;0;12,6115721037593;0;630,578605187964;1178,13102735951;0
AAMQIJ;04;2025-03-21;ON PREMISES;T02145;Faixa 07 - De 75 M ate 150 M;2010095-6;40,5;0;0;0;101,800610021545;0;4122,85744415468;4122,92470587257;0
AAMIOW;03;2025-02-19;ON PREMISES;T03067;Faixa 10 - De 500 M ate 850 M;5J16017034;10;0;0;0;168,974046903535;0;1689,74046903535;0,0420385736791976;0
AAMN50;01;2025-02-28;ON PREMISES;TFDBJH;Faixa 07 - De 75 M ate 150 M;1M13301329;1;0;0;0;2332,31267929399;0;2332,31267929399;0,00420385736791976;0
AALEEK;08;2024-09-27;TOTVS CLOUD;TFEBMF;Sem Informações de Faturamento;AUT.05.000023;15;0;0;0;50,9591590139233;0;764,38738520885;764,38738520885;0
AAKBZF;01;2024-04-30;ON PREMISES;TFDTRI;Faixa 05 - De 35 M ate 50 M;7TA1001082;160;0;0;0;1,13924534670625;0;182,279255473001;182,279255473001;0
AALX56;01;2025-01-07;ON PREMISES;TDC1NX;Sem Informações de Faturamento;CONSV.262;1;0;0;0;109,300291565914;0;109,300291565914;99,2572763139535;0
AALXA0;02;2024-12-26;TOTVS CLOUD;TFEDFX;Faixa 00 - Ate 4,5 M;7T63301081;5;0;0;0;318,181556463111;0;1590,90778231555;1590,90778231555;0
AALZGW;01;2024-12-23;TOTVS CLOUD;TFEDEU;Faixa 07 - De 75 M ate 150 M;7T63301069;15;18;14,7135007877192;0;287,190719946806;1507,75127972073;4307,86079920209;4307,86079920209;0
AALZAP;02;2024-12-17;ON PREMISES;TFEDC9;Sem Informações de Faturamento;AGV.00138;100;0;0;19,9683224976189;0,52968602835789;0;52,968602835789;100,892576830074;47,9239739942853
AAKWHJ;03;2024-08-01;ON PREMISES;TFDVAY;Sem Informações de Faturamento;CMV.001519;1;0;0;0;23,940967710303;0;23,940967710303;23,940967710303;0
AAKRGG;01;2024-07-10;ON PREMISES;TFDUJD;Sem Informações de Faturamento;1113301097;1;0;0;21,0234906969667;399,366449952377;0;399,366449952377;798,968315917358;399,601865964981
AAMHX1;01;2025-02-12;ON PREMISES;TFDTY4;Faixa 02 - De 7,5 M ate 15 M;7T63301035;1;0;0;0;504,462884150371;0;504,462884150371;308,193191356933;0
AALIQ6;02;2024-09-30;ON PREMISES;TFEBQ4;Sem Informações de Faturamento;VAV.917;9;0;0;26,0639156811025;621,111518395409;0;5590,00366555868;14710,5538837042;9120,55021814557
AAKRM8;02;2024-07-05;ON PREMISES;TFDUTI;Faixa 00 - Ate 4,5 M;AUT.03.000032;1;0;0;0;884,083816045629;0;884,083816045629;884,083816045629;0
AAMFM7;04;2025-01-31;ON PREMISES;TFCVVQ;Sem Informações de Faturamento;AUT.04.000702;1;0;0;0;43,4931083284978;0;43,4931083284978;43,4931083284978;0
AAKYGC;12;2024-09-30;ON PREMISES;TFBZZC;Faixa 07 - De 75 M ate 150 M;AUT.06.000006;1;0;0;0;3480,70141577547;0;3480,70141577547;3480,70141577547;0
AAKBR7;06;2024-04-26;ON PREMISES;T73851;Faixa 11 - Acima de 850 M;5J16017188;10;0;0;0;0,00420385736791976;0;0,0420385736791976;0,0420385736791976;0
AALM86;07;2024-11-01;ON PREMISES;TFDTY5;Sem Informações de Faturamento;FDV.000042;1;0;0;0;1,80345481083758;0;1,80345481083758;6,17967033084205;0
AAJJ60;02;2024-04-30;ON PREMISES;T73740;Faixa 10 - De 500 M ate 850 M;5J16017028;10;0;0;0;78,1959509006755;0;781,959509006755;0,0420385736791976;0
AAJZUZ;03;2024-04-04;ON PREMISES;TFCMWB;Faixa 11 - Acima de 850 M;0113101000-7;1;0;0;0;5235,45033514833;0;5235,45033514833;5235,45033514833;0
AAJUNY;01;2024-03-07;TOTVS CLOUD;TFDSC8;Sem Informações de Faturamento;VAV.4;1;0;0;31,327145105738;414,079950740096;0;414,079950740096;1624,89596913519;1210,81601839509
AAKS35;08;2024-07-12;ON PREMISES;TFDUVB;Sem Informações de Faturamento;CONSV.225;4;0;0;10,6525745703087;16,920525905877;0;67,6821036235081;90,6519802818217;22,9698766583136
AAJY55;07;2024-03-28;ON PREMISES;TFCQV8;Faixa 07 - De 75 M ate 150 M;CONSV.012;7;0;0;0;88,7896714678332;0;621,527700274833;1692,0525905877;0
AALMA2;03;2024-10-23;ON PREMISES;TFEBZ4;Faixa 05 - De 35 M ate 50 M;71A3301224;5;36;21,0192868395988;0;28,6913265360524;71,7304182688149;143,456632680262;143,456632680262;0
AAKGFY;02;2024-05-17;ON PREMISES;T17891;Faixa 07 - De 75 M ate 150 M;0119001019;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AALWQV;07;2025-01-30;ON PREMISES;T34142;Faixa 09 - De 300 M ate 500 M;7P13301004;1;0;0;0;195,462552178797;0;195,462552178797;195,462552178797;0
AAKYE9;03;2024-08-29;ON PREMISES;TA2656;Faixa 04 - De 25 M ate 35 M;CMV.139745;1;0;0;21,0192868395988;25,2231442075186;0;25,2231442075186;50,4462884150371;25,2231442075186
AALBIU;02;2024-10-03;ON PREMISES;TFEBRE;Sem Informações de Faturamento;1113301089;3;0;0;13,7844483094089;189,173581556389;0;567,520744669168;844,43303335141;276,912288682242
AALW04;01;2024-12-30;ON PREMISES;T76806;Faixa 11 - Acima de 850 M;71A33CG015;10;0;0;0;25,5552489395842;0;255,552489395842;255,552489395842;0
AAKQIA;01;2024-06-28;ON PREMISES;TFDUOX;Sem Informações de Faturamento;FDV.000001;1;0;0;0;193,167246055913;0;193,167246055913;193,167246055913;0
AAHPHG;06;2024-03-04;ON PREMISES;TFDS54;Sem Informações de Faturamento;AUT.04.000349;1;0;0;11,8590816349016;33,6308589433581;0;33,6308589433581;46,8435826507299;13,2127237073718
AAK490;04;2024-04-24;TOTVS CLOUD;TFDRQJ;Faixa 01 - De 4,5 M ate 7,5 M;7T63301067;1;0;0;0;163,450178322088;0;163,450178322088;163,450178322088;0
AAKCJ5;01;2024-04-24;ON PREMISES;TB6594;Faixa 00 - Ate 4,5 M;1113301088;3;0;0;4,67048553575885;50,4462884150371;0;151,338865245111;170,25622340075;18,9173581556389
AAKZOJ;01;2024-08-19;ON PREMISES;TFDDE7;Sem Informações de Faturamento;1113301178;5;0;0;18,5558264219978;52,2203162242993;0;261,101581121496;467,447920025838;206,346338904341
AAMIVV;04;2025-02-18;ON PREMISES;T32772;Faixa 08 - De 150 M ate 300 M;7TA1001084;2000;999;14,7135007877192;0;0,416181879424056;291,327315596839;832,363758848112;832,363758848112;0
AALBU4;03;2024-08-30;ON PREMISES;TFDVLX;Sem Informações de Faturamento;PCSF.92;850,5;0;0;0;57,2733527805388;0;48712,045911905;48710,9865398483;0
AAKJB3;01;2024-05-31;ON PREMISES;TFDUCT;Sem Informações de Faturamento;1113301178;7;0;0;8,40771473583952;74,0047051048595;0;518,032935734016;647,570596669096;129,537660935079
AAKNMO;03;2024-06-28;ON PREMISES;TEZHDA;Faixa 03 - De 15 M ate 25 M;71A3301355;150;999;12,6115721037593;0;2,82078829387416;126,935473224337;423,118244081124;423,118244081124;0
AAINTE;03;2024-04-30;ON PREMISES;T75062;Faixa 10 - De 500 M ate 850 M;0123369080;5;0;0;21,0192868395988;27,0476183051957;0;135,238091525979;270,455163765118;135,217072239139
AAMRAI;01;2025-03-21;ON PREMISES;T14189;Sem Informações de Faturamento;AUT.04.000349;3;0;0;0;77,590595439695;0;232,771786319085;161,554238649156;0
AALOYO;02;2024-12-17;TOTVS CLOUD;TEZUT6;Faixa 07 - De 75 M ate 150 M;7T63303026;50;999;8,40771473583952;0;1,7025622340075;17,025622340075;85,1281117003751;85,1281117003751;0
AAJYZ2;08;2024-04-01;ON PREMISES;TFDSP8;Sem Informações de Faturamento;7123301177;1;0;0;17,3535232147728;126,880823078554;0;126,880823078554;216,061453281604;89,1806302030498
AAKS35;07;2024-07-12;ON PREMISES;TFDUVB;Sem Informações de Faturamento;CONSV.224;1;0;0;10,6525745703087;169,192647486667;0;169,192647486667;226,629950704554;57,4373032178877
AAMKT8;04;2025-02-20;ON PREMISES;TA9001;Faixa 00 - Ate 4,5 M;AUT.04.000793;1;0;0;35,732787627318;132,707369390491;0;132,707369390491;884,718598508185;752,011229117694
AAJKDA;01;2024-03-11;ON PREMISES;TDC534;Sem Informações de Faturamento;GPV.000012;1;0;0;0;15693,3821054649;0;15693,3821054649;10618,905876649;0
AAKWHJ;07;2024-08-01;ON PREMISES;TFDVAY;Sem Informações de Faturamento;CMV.001524;1;0;0;0;35,9135534941385;0;35,9135534941385;35,9135534941385;0
AALRG2;01;2024-11-26;ON PREMISES;TEZDO1;Faixa 08 - De 150 M ate 300 M;0119001000-4;15;0;0;17,2652422100465;163,950437348871;0;2459,25656023306;4173,04309341291;1713,78653317985
AAJNTF;03;2024-03-28;ON PREMISES;T35094;Faixa 11 - Acima de 850 M;1111001192;1;0;0;0;5463,3624623501;0;5463,3624623501;0,00420385736791976;0
AALCN1;03;2024-09-30;ON PREMISES;TFEBNY;Sem Informações de Faturamento;2F26001124;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AAKAOD;01;2024-04-10;ON PREMISES;TFDSQQ;Sem Informações de Faturamento;BMV.20173031;1;0;0;0;311,085445226062;0;311,085445226062;71,88175713406;0
AAL259;04;2024-08-26;ON PREMISES;TFBKX2;Faixa 01 - De 4,5 M ate 7,5 M;VAV.1073;2;0;0;16,3950437348871;856,826004872038;0;1713,65200974408;2809,27813240079;1095,62612265672
AAMHK6;08;2025-02-05;ON PREMISES;TFEEAH;Sem Informações de Faturamento;AUT.01.000525;1;0;0;0;23,1212155235587;0;23,1212155235587;23,1212155235587;0
AALVIN;03;2024-12-11;TOTVS CLOUD;TFED07;Faixa 00 - Ate 4,5 M;AUT.01.000526;1;0;0;0;559,684754535365;0;559,684754535365;559,684754535365;0
AAKTTO;06;2024-07-31;ON PREMISES;TEXY99;Faixa 02 - De 7,5 M ate 15 M;71A3301405;15;0;0;0;1,39568064614936;0;20,9352096922404;20,9352096922404;0
AALVD4;02;2024-12-27;ON PREMISES;TFBLNY;Faixa 00 - Ate 4,5 M;AUT.04.000584;1;999;12,783930255844;0;483,279646873423;146,966853582475;483,279646873423;483,279646873423;0
AALZNY;01;2024-12-30;ON PREMISES;TFEDIN;Sem Informações de Faturamento;1113301088;2;0;0;7,7855438453874;46,2424310471174;0;92,4848620942347;113,504148933834;21,0192868395988
AAKS05;02;2024-07-11;ON PREMISES;T03062;Faixa 11 - Acima de 850 M;2012104-2;12;0;0;3,07722359331726;78,1917470433075;0;938,30096451969;1012,4570084898;74,1560439701046
AAKO62;02;2025-03-18;ON PREMISES;TFDGVJ;Sem Informações de Faturamento;AUT.06.000017;9;0;0;0;2312,12155235587;0;20809,0939712028;20809,0939712028;0
AALT74;02;2024-11-22;ON PREMISES;TFDVL8;Faixa 03 - De 15 M ate 25 M;AUT.04.000297;1;0;0;0;0,231212155235587;0;0,231212155235587;0,231212155235587;0
AAMDUP;01;2025-01-31;ON PREMISES;TFDPXW;Sem Informações de Faturamento;CMV.001737;20;0;0;4,94373626467364;63,0578605187964;0;1261,15721037593;1429,31150509272;168,15429471679
AAMECP;02;2025-01-22;ON PREMISES;T10872;Faixa 04 - De 25 M ate 35 M;153600011-6;1;0;0;0;264,107339139559;0;264,107339139559;264,107339139559;0
AALABM;05;2024-08-30;ON PREMISES;TFDVKE;Sem Informações de Faturamento;CONSV.212;160;0;0;0;12,7502993969006;0;2040,0479035041;4532,7671683858;0
AALJEY;01;2024-10-10;ON PREMISES;TFCES4;Faixa 00 - Ate 4,5 M;1113001031-7;1;0;0;0;240,733892173925;0;240,733892173925;240,733892173925;0
AAJR12;02;2024-03-25;ON PREMISES;TEZMH1;Faixa 06 - De 50 M ate 75 M;AUT.04.000616;1;4;16,815429471679;0;379,595708751051;151,839124271894;379,595708751051;379,595708751051;0
AAJYRP;02;2024-04-02;ON PREMISES;TEZGYJ;Faixa 03 - De 15 M ate 25 M;1119001000-5;3;0;0;0;3,73722920008067;0;11,211687600242;11,211687600242;0
AAJWEZ;01;2024-06-13;ON PREMISES;TDC0IN;Faixa 03 - De 15 M ate 25 M;CONSV.502;300;0;0;0;56,3905427332757;0;16917,1628199827;1,26115721037593;0
AALGCW;17;2024-09-30;TOTVS CLOUD;TFEBPU;Faixa 11 - Acima de 850 M;7T63301082;50;0;0;0;71,4655752546359;0;3573,2787627318;3573,2787627318;0
AAJM49;10;2024-03-25;TOTVS CLOUD;TFDSIP;Faixa 04 - De 25 M ate 35 M;2F66001309;10;0;0;0;50,4462884150371;0;504,462884150371;146,7146221404;0
AALLC1;02;2024-10-14;ON PREMISES;TCAUCX;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;21,0192868395988;0;21,0192868395988;0,00420385736791976;0
AAJSHQ;09;2024-03-28;ON PREMISES;TFDSN8;Faixa 09 - De 300 M ate 500 M;1113001045-1;2;0;0;0;234,011924242621;0;468,023848485243;468,023848485243;0
AALP86;02;2024-10-31;ON PREMISES;T07589;Faixa 01 - De 4,5 M ate 7,5 M;7T63301067;1;0;0;0;135,271722384922;0;135,271722384922;135,271722384922;0
AALDNF;03;2024-09-17;TOTVS CLOUD;T51729;Faixa 00 - Ate 4,5 M;0T63301012;1;0;0;0;9596,96076207981;0;9596,96076207981;9596,96076207981;0
AAKCM9;02;2024-05-29;ON PREMISES;T39299;Faixa 05 - De 35 M ate 50 M;01A9001001;1;0;0;14,7135007877192;2679,6900251773;0;2679,6900251773;4122,60521271261;1442,91518753531
AALVOV;01;2024-11-29;ON PREMISES;TB2947;Sem Informações de Faturamento;1113301178;5;0;0;24,991932052283;42,0385736791976;0;210,192868395988;518,377652038186;308,184783642198
AAJVB8;03;2024-03-28;ON PREMISES;TFDGKO;Faixa 07 - De 75 M ate 150 M;2010067-2;88;0;0;0;88,3692857310413;0;7776,65689091161;7776,49714433163;0
AALK61;02;2024-10-16;TOTVS CLOUD;TFDNOT;Faixa 00 - Ate 4,5 M;2F26001042;1;0;0;0;685,228750970921;0;685,228750970921;0,00420385736791976;0
AAJSAD;01;2024-03-11;ON PREMISES;T07499;Faixa 05 - De 35 M ate 50 M;CONSV.452;1;0;0;10,5096434197994;6305,78605187964;0;6305,78605187964;8407,71473583952;2101,92868395988
AAKUZL;03;2024-07-31;ON PREMISES;TFBMMJ;Faixa 05 - De 35 M ate 50 M;CONSV.117;20;0;0;0;5,25061785253178;0;105,012357050636;80,629984316701;0
AALYHL;07;2024-12-26;ON PREMISES;T73876;Faixa 10 - De 500 M ate 850 M;2F26001124;1;0;0;0;0,00420385736791976;0;0,00420385736791976;0,00420385736791976;0
AAK658;04;2024-04-11;TOTVS CLOUD;TFDQ69;Sem Informações de Faturamento;0113301155;1;0;0;10,2868389792997;540,822046525509;0;540,822046525509;716,038821620405;175,216775094896
AAKJOA;02;2024-05-29;ON PREMISES;TEZGYJ;Faixa 03 - De 15 M ate 25 M;0111053007;3;0;0;20,5989011028068;5566,73111116987;0;16700,1933335096;32745,4929508152;16045,2996173056
AAKXKJ;01;2024-08-08;ON PREMISES;TEZJPD;Faixa 00 - Ate 4,5 M;0119017000-8;15;0;0;0;1285,0098970815;0;19275,1484562226;19275,1484562226;0
AALMP2;02;2024-10-24;ON PREMISES;TFCXPE;Sem Informações de Faturamento;7T63301070;8;0;0;0;196,357973798164;0;1570,86379038531;1570,86379038531;0
AALFUN;01;2024-09-30;ON PREMISES;TFEBQ1;Sem Informações de Faturamento;2F66001335;1;0;0;17,3156884984615;2101,92868395988;0;2101,92868395988;3573,82946804699;1471,90078408711
AAJUXH;01;2024-03-06;ON PREMISES;TFCJWR;Sem Informações de Faturamento;0111001000-5;2;0;0;14,827004936653;4538,25740610831;0;9076,51481221661;14022,1175895616;4945,60277734499
AALQKL;02;2024-11-19;ON PREMISES;TFECO0;Sem Informações de Faturamento;CMV.001518;111;0;0;0;0,966887194621545;0;107,324478602991;107,324478602991;0
AALEKJ;02;2024-09-17;ON PREMISES;TFDVRW;Sem Informações de Faturamento;CONSV.207;1;0;0;30,7386050742293;12,9436768358249;0;12,9436768358249;48,1593900068888;35,2157131710638
AAKZQQ;01;2024-11-12;ON PREMISES;T20994;Faixa 07 - De 75 M ate 150 M;71A3301353;50;0;0;0;4,01888764373129;0;200,944382186565;200,944382186565;0
AALMYV;02;2024-11-01;ON PREMISES;TFDNOT;Faixa 00 - Ate 4,5 M;AUT.01.000459;1;0;0;0;1043,72950344975;0;1043,72950344975;1043,72950344975;0
AALMZO;04;2024-10-28;TOTVS CLOUD;TFEC03;Faixa 03 - De 15 M ate 25 M;0T63301008;1;0;0;0;13681,1511261644;0;13681,1511261644;13681,1511261644;0
AAKRIQ;05;2024-07-11;ON PREMISES;TFDUUO;Faixa 02 - De 7,5 M ate 15 M;2010067-2;506;0;0;0;54,2045369019574;0;27426,9113362163;27427,4956723904;0
AAMILD;01;2025-02-25;ON PREMISES;TEZNUY;Faixa 09 - De 300 M ate 500 M;7TA1001083;75;0;0;0;0,865994617791471;0;64,9495963343603;64,9495963343603;0
AAMCJ4;03;2025-02-03;ON PREMISES;T98879;Faixa 09 - De 300 M ate 500 M;AUT.01.000621;6;0;0;0;21,4060417174474;0;128,436250304685;128,436250304685;0
AALU02;01;2024-11-29;ON PREMISES;TFDGKG;Sem Informações de Faturamento;AUT.05.000910;1;0;0;0;762,583930398012;0;762,583930398012;657,399215195292;0
AALYYN;01;2024-12-16;ON PREMISES;TFEDAB;Sem Informações de Faturamento;BMV.3002001;1;0;0;0;403,570307320297;0;403,570307320297;0,00420385736791976;0
AAKQEC;05;2024-06-28;TOTVS CLOUD;TFDUQD;Faixa 07 - De 75 M ate 150 M;7T63369002;5;999;8,40771473583952;0;76,1402646477627;76,1402646477627;380,701323238813;380,701323238813;0
AAJH46;01;2024-04-15;ON PREMISES;TFDTJW;Faixa 03 - De 15 M ate 25 M;7T63303009;3;999;5,04462884150371;0;227,130209731337;81,7650258060393;681,39062919401;681,39062919401;0
AAMCVM;01;2025-01-21;ON PREMISES;TEXSRY;Faixa 08 - De 150 M ate 300 M;3116001749;1;0;0;0;724,602079078857;0;724,602079078857;603,955576476928;0
AALQIC;01;2025-03-20;ON PREMISES;TEZKBO;Faixa 11 - Acima de 850 M;2012101-3;8;0;0;0;118,817824646884;0;950,542597175073;397,920323017813;0
AAMKVB;08;2025-02-28;ON PREMISES;T53763;Faixa 08 - De 150 M ate 300 M;0T63369003;1;0;0;0;11393,8827785676;0;11393,8827785676;11393,8827785676;0
AAMCGS;04;2025-02-17;ON PREMISES;T61925;Faixa 08 - De 150 M ate 300 M;5J16017014;1;0;0;0;2901,55280162663;0;2901,55280162663;0,00420385736791976;0
AAKAC1;11;2024-11-28;ON PREMISES;TA2722;Faixa 02 - De 7,5 M ate 15 M;CMV.001738;32;0;0;0;82,7865631464438;0;2649,1700206862;1748,80466505462;0
AALVS0;03;2024-12-02;ON PREMISES;TFCBLJ;Faixa 00 - Ate 4,5 M;AUT.01.000274;1;999;17,8537822415552;0;155,782342483003;66,1603072563212;155,782342483003;144,982632904817;0
AAMKA9;02;2025-02-17;ON PREMISES;T57410;Faixa 01 - De 4,5 M ate 7,5 M;1113001020-0;1;0;0;4,20385736791976;242,90728643314;0;242,90728643314;269,900254592552;26,9929681594128
AAKHOR;05;2024-05-24;ON PREMISES;TEZF81;Faixa 04 - De 25 M ate 35 M;CONSV.231;1;0;0;0;24,1721798655386;0;24,1721798655386;22,6629950704554;0
AAJRWQ;01;2024-05-01;ON PREMISES;TFCEX9;Sem Informações de Faturamento;AUT.01.000143;200;0;0;34,471630416942;37,8347163112778;0;7566,94326225557;42038,5736791976;34471,630416942
AAJWQX;03;2024-04-26;ON PREMISES;TFDTOX;Sem Informações de Faturamento;01A9001001;1;0;0;42,0343698218297;0,00420385736791976;0;0,00420385736791976;4088,67167603876;4088,66747218139
AAKFMU;02;2024-05-25;ON PREMISES;TB4359;Faixa 02 - De 7,5 M ate 15 M;2F66001342;1;0;0;0;1094,50789659685;0;1094,50789659685;0,00420385736791976;0
AALQIS;01;2024-11-11;ON PREMISES;TFDGK2;Sem Informações de Faturamento;CONSV.213;4;0;0;0;84,9851805498659;0;339,940722199463;339,940722199463;0
AALOJW;01;2024-10-29;ON PREMISES;T28165;Sem Informações de Faturamento;2010067-2;556;0;0;0;85,9562716018553;0;47791,6870106316;46910,5080600272;0
AAJ749;03;2024-03-06;ON PREMISES;TFBYHB;Sem Informações de Faturamento;CMV.001717;1;0;0;0;44,7122269651946;0;44,7122269651946;42,0385736791976;0
AAMOIP;01;2025-03-10;ON PREMISES;TFEET1;Sem Informações de Faturamento;FDV.000066;1;0;0;0;1618,48508664911;0;1618,48508664911;1618,48508664911;0
AAKERL;06;2024-05-27;ON PREMISES;T76679;Faixa 08 - De 150 M ate 300 M;AUT.04.000349;1;0;0;0;48,9581229067935;0;48,9581229067935;48,9581229067935;0
AALOVM;04;2024-10-31;ON PREMISES;TFDRFV;Faixa 08 - De 150 M ate 300 M;AUT.04.000051;1;0;0;0;176,276147151611;0;176,276147151611;176,276147151611;0
AALYZC;06;2024-12-30;ON PREMISES;TFEDIJ;Sem Informações de Faturamento;AUT.01.000525;1;0;0;0;23,1212155235587;0;23,1212155235587;23,1212155235587;0
AAMHR6;02;2025-02-05;ON PREMISES;TFEEAG;Sem Informações de Faturamento;AGV.00138;30;0;0;6,30578605187964;0,857586903055631;0;25,7276070916689;30,2677730490223;4,54016595735334
AALU65;01;2024-11-27;ON PREMISES;TFECT0;Sem Informações de Faturamento;1113301088;4;0;0;9,34097107151771;44,1405023631575;0;176,56200945263;227,008297867667;50,4462884150371
AAKTJY;01;2024-07-17;ON PREMISES;TFDQTS;Sem Informações de Faturamento;BMV.3002001;1;0;0;0;210,192868395988;0;210,192868395988;0,00420385736791976;0
AAKGEH;02;2024-05-20;ON PREMISES;TDC04H;Faixa 00 - Ate 4,5 M;CONSV.054;2;0;0;36,2162312246287;1242,23985222029;0;2484,47970444058;17935,3370744929;15450,8573700523
AAJSWV;01;2024-03-26;ON PREMISES;TFDQXH;Faixa 02 - De 7,5 M ate 15 M;1E110010003;1;0;0;0;318,509457337809;0;318,509457337809;0,00420385736791976;0
AAKOBO;02;2024-07-31;TOTVS CLOUD;TFBKKL;Faixa 06 - De 50 M ate 75 M;71A3301354;15;0;0;0;3,37149360907165;0;50,5724041360747;50,5724041360747;0
AAMBXK;03;2025-01-20;ON PREMISES;TFEDTB;Sem Informações de Faturamento;AGV.00139;1;0;0;0;16,815429471679;0;16,815429471679;16,815429471679;0
AAMEXJ;01;2025-01-24;ON PREMISES;TA4372;Faixa 05 - De 35 M ate 50 M;0131001028-0;1;0;0;0;1490,33049478807;0;1490,33049478807;1490,33049478807;0
AALHO4;02;2024-10-23;ON PREMISES;T81709;Faixa 07 - De 75 M ate 150 M;0113101000-7;1;0;0;0;5363,35689942465;0;5363,35689942465;5363,35689942465;0
